id,type,inScheme,member,prefLabel,notation,topConceptOf,theme,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/220,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Drainage Aardewerk - oppervlakkige drainage,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/221,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,(Drainage) grachten,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/222,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - afzettingswijze laag 1,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/223,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - afzettingswijze laag 2,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/224,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - afzettingswijze laag 3,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/225,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - afzettingswijze laag 4,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/226,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - andere kenmerken laag 1,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/227,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - andere kenmerken laag 2,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/228,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - andere kenmerken laag 3,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/229,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - andere kenmerken laag 4,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/23,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Neerslag,Neerslag,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/230,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 1,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/231,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 2,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/232,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 3,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/233,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 4,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/234,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 5,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/235,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - bovenliggend laag 6,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/236,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 1,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/237,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 2,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/238,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 3,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/239,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 4,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/24,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,pH,pH,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/240,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 5,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/241,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - lithologie laag 6,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/242,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 1,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/243,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 2,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/244,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 3,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/245,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 4,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/246,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 5,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/247,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard - tijdperk laag 6,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/248,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gley roest - aantal,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/249,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gley roest - begrenzing,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
